fdc_id,description,Calcium,Carbohydrates,Cholesterol,Calories,Saturated_Fat,Trans_Fat,Fiber,Folate,Folic_acid,Iodine,Iron,Magnesium,Molybdenum,Niacin,Potassium,Protein,Riboflavin,Selenium,Sodium,Sugars,Thiamin,Fat,Vitamin_A,Vitamin_B12,Vitamin_B6,Vitamin_C,Vitamin_D,Vitamin_E,Vitamin_K
2710843,"Plantains, overripe, raw",3.90000009536743,NULL,NULL,130.343200683594,NULL,NULL,1.79200005531311,NULL,NULL,NULL,0.31479999423027,31.7299995422363,NULL,NULL,408.200012207031,1.16687500476837,0.101700000464916,NULL,0,19.1663303375244,NULL,0.990000009536743,NULL,NULL,0.195800006389618,19.0799999237061,NULL,NULL,NULL
2514746,"Chicken, ground, with additives, raw",5.81899976730347,NULL,81.6900024414063,133.0498046875,1.55900001525879,0.0209999997168779,NULL,NULL,NULL,NULL,0.592599987983704,20.5100002288818,NULL,NULL,301.700012207031,17.9125003814697,NULL,NULL,62.9500007629395,NULL,NULL,7.16099977493286,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2710817,"Plantains, ripe, raw",3.82500004768372,NULL,NULL,136.473297119141,NULL,NULL,2.125,NULL,NULL,NULL,0.31920000910759,33.9300003051758,NULL,NULL,395.600006103516,1.15625,0.100000001490116,NULL,0,14.2430000305176,NULL,0.893299996852875,NULL,NULL,0.189300000667572,20.0799999237061,NULL,NULL,NULL
2644288,"Chickpeas (garbanzo beans, bengal gram), canned, sodium added, drained and rinsed",40.4799995422363,NULL,NULL,137.220001220703,NULL,NULL,NULL,NULL,NULL,NULL,1.04200005531311,28.4099998474121,NULL,NULL,136.800003051758,7.01875019073486,NULL,NULL,201.699996948242,NULL,NULL,3.09599995613098,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2727575,"Pork, chop, center cut, raw",4.12400007247925,NULL,57.2999992370605,138.274993896484,NULL,NULL,NULL,NULL,NULL,NULL,0.421299993991852,23.4400005340576,NULL,NULL,366.5,22.8125,NULL,NULL,39.2999992370605,NULL,NULL,5.47499990463257,NULL,NULL,NULL,NULL,NULL,NULL,NULL
746762,"Beef, short loin, porterhouse steak, separable lean only, trimmed to 1/8"" fat, select, raw",19,NULL,57,139,2.0699999332428,0.280000001192093,NULL,NULL,NULL,NULL,2.25999999046326,10.6999998092651,NULL,5.32000017166138,266,22.7000007629395,0.230000004172325,21.3999996185303,43,NULL,NULL,5.32000017166138,NULL,1.98000001907349,0.750999987125397,NULL,NULL,NULL,NULL
2727574,"Beef, top sirloin steak, raw",3.70099997520447,NULL,60.1300010681152,140.143997192383,NULL,NULL,NULL,NULL,NULL,NULL,2.22399997711182,22.0799999237061,NULL,NULL,349.399993896484,21.9750003814697,NULL,NULL,42.8499984741211,NULL,NULL,5.70800018310547,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2646173,"Beef, round, top round, boneless, choice, raw",4.07000017166138,NULL,59.2599983215332,140.634994506836,1.69500005245209,0.228300005197525,NULL,NULL,NULL,NULL,1.90100002288818,22.0799999237061,NULL,NULL,351.5,21.4750003814697,NULL,NULL,45.5400009155273,NULL,NULL,5.70300006866455,NULL,NULL,NULL,NULL,NULL,NULL,NULL
332791,"Olives, green, Manzanilla, stuffed with pimiento",121,4.32000017166138,NULL,141,2.29999995231628,0,4,0,NULL,NULL,0.310000002384186,12.3999996185303,NULL,0.103000000119209,43,1.14999997615814,0,NULL,1620,0,0.0410000011324883,12.8999996185303,25,NULL,0,0,NULL,3.77999997138977,16.6000003814697
748967,"Eggs, Grade A, Large, egg whole",48,0.200000002980232,411,143,3.20000004768372,NULL,0,71,NULL,49.0999984741211,1.66999995708466,11.3999996185303,NULL,0,132,12.3999996185303,0.418999999761581,31.1000003814697,129,0.200000002980232,0.0769999995827675,9.96000003814697,180,1.01999998092651,0.063000001013279,NULL,2.46000003814697,NULL,NULL
1104647,"Garlic, raw",NULL,NULL,NULL,143,NULL,NULL,2.70000004768372,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.61999988555908,NULL,9.80000019073486,NULL,NULL,NULL,0.379999995231628,NULL,NULL,NULL,10,NULL,NULL,NULL
